epoch,loss,aug
383,1.055773,AutoSMC + IQ-Mixup (Method 1)
384,1.035988,AutoSMC + IQ-Mixup (Method 1)
385,1.077084,AutoSMC + IQ-Mixup (Method 1)
386,1.035014,AutoSMC + IQ-Mixup (Method 1)
387,1.054843,AutoSMC + IQ-Mixup (Method 1)
388,1.045009,AutoSMC + IQ-Mixup (Method 1)
389,1.026950,AutoSMC + IQ-Mixup (Method 1)
390,1.043851,AutoSMC + IQ-Mixup (Method 1)
391,1.040479,AutoSMC + IQ-Mixup (Method 1)
392,1.047529,AutoSMC + IQ-Mixup (Method 1)
393,1.059350,AutoSMC + IQ-Mixup (Method 1)
394,1.050875,AutoSMC + IQ-Mixup (Method 1)
395,1.043858,AutoSMC + IQ-Mixup (Method 1)
396,1.014511,AutoSMC + IQ-Mixup (Method 1)
397,1.035610,AutoSMC + IQ-Mixup (Method 1)
398,1.046951,AutoSMC + IQ-Mixup (Method 1)
399,1.029771,AutoSMC + IQ-Mixup (Method 1)
400,1.046545,AutoSMC + IQ-Mixup (Method 1)
401,1.022876,AutoSMC + IQ-Mixup (Method 1)
402,1.051192,AutoSMC + IQ-Mixup (Method 1)
403,1.040526,AutoSMC + IQ-Mixup (Method 1)
404,1.029624,AutoSMC + IQ-Mixup (Method 1)
405,1.074899,AutoSMC + IQ-Mixup (Method 1)
406,1.051284,AutoSMC + IQ-Mixup (Method 1)
407,1.059516,AutoSMC + IQ-Mixup (Method 1)
408,1.045852,AutoSMC + IQ-Mixup (Method 1)
409,1.057257,AutoSMC + IQ-Mixup (Method 1)
410,1.019458,AutoSMC + IQ-Mixup (Method 1)
411,1.035055,AutoSMC + IQ-Mixup (Method 1)
412,1.053183,AutoSMC + IQ-Mixup (Method 1)
413,1.023128,AutoSMC + IQ-Mixup (Method 1)
414,1.024934,AutoSMC + IQ-Mixup (Method 1)
415,1.001837,AutoSMC + IQ-Mixup (Method 1)
416,1.028141,AutoSMC + IQ-Mixup (Method 1)
417,1.044459,AutoSMC + IQ-Mixup (Method 1)
418,1.066656,AutoSMC + IQ-Mixup (Method 1)
419,1.023207,AutoSMC + IQ-Mixup (Method 1)
420,1.023264,AutoSMC + IQ-Mixup (Method 1)
421,1.027661,AutoSMC + IQ-Mixup (Method 1)
422,1.024968,AutoSMC + IQ-Mixup (Method 1)
423,1.015856,AutoSMC + IQ-Mixup (Method 1)
424,1.034093,AutoSMC + IQ-Mixup (Method 1)
425,1.034072,AutoSMC + IQ-Mixup (Method 1)
426,1.051522,AutoSMC + IQ-Mixup (Method 1)
427,1.031917,AutoSMC + IQ-Mixup (Method 1)
428,1.021843,AutoSMC + IQ-Mixup (Method 1)
429,1.024196,AutoSMC + IQ-Mixup (Method 1)
430,1.016720,AutoSMC + IQ-Mixup (Method 1)
431,0.979110,AutoSMC + IQ-Mixup (Method 1)
432,1.067276,AutoSMC + IQ-Mixup (Method 1)
433,1.058872,AutoSMC + IQ-Mixup (Method 1)
434,1.039736,AutoSMC + IQ-Mixup (Method 1)
435,1.044647,AutoSMC + IQ-Mixup (Method 1)
436,1.043308,AutoSMC + IQ-Mixup (Method 1)
437,1.006976,AutoSMC + IQ-Mixup (Method 1)
438,1.008207,AutoSMC + IQ-Mixup (Method 1)
439,1.054784,AutoSMC + IQ-Mixup (Method 1)
440,1.011057,AutoSMC + IQ-Mixup (Method 1)
441,1.010786,AutoSMC + IQ-Mixup (Method 1)
442,1.035931,AutoSMC + IQ-Mixup (Method 1)
443,1.046483,AutoSMC + IQ-Mixup (Method 1)
444,1.046882,AutoSMC + IQ-Mixup (Method 1)
445,1.019687,AutoSMC + IQ-Mixup (Method 1)
446,1.018594,AutoSMC + IQ-Mixup (Method 1)
447,1.052630,AutoSMC + IQ-Mixup (Method 1)
448,1.019070,AutoSMC + IQ-Mixup (Method 1)
449,1.025795,AutoSMC + IQ-Mixup (Method 1)
450,1.033564,AutoSMC + IQ-Mixup (Method 1)
451,1.020614,AutoSMC + IQ-Mixup (Method 1)
452,1.040377,AutoSMC + IQ-Mixup (Method 1)
453,1.042586,AutoSMC + IQ-Mixup (Method 1)
454,1.027782,AutoSMC + IQ-Mixup (Method 1)
