epoch,loss,aug
336,0.057550,AutoSMC + IQ-Mixup (Method 1) [Fixed]
337,0.056069,AutoSMC + IQ-Mixup (Method 1) [Fixed]
338,0.059473,AutoSMC + IQ-Mixup (Method 1) [Fixed]
339,0.069898,AutoSMC + IQ-Mixup (Method 1) [Fixed]
340,0.055608,AutoSMC + IQ-Mixup (Method 1) [Fixed]
341,0.059350,AutoSMC + IQ-Mixup (Method 1) [Fixed]
342,0.056274,AutoSMC + IQ-Mixup (Method 1) [Fixed]
343,0.055910,AutoSMC + IQ-Mixup (Method 1) [Fixed]
344,0.050234,AutoSMC + IQ-Mixup (Method 1) [Fixed]
345,0.059413,AutoSMC + IQ-Mixup (Method 1) [Fixed]
346,0.053875,AutoSMC + IQ-Mixup (Method 1) [Fixed]
347,0.058859,AutoSMC + IQ-Mixup (Method 1) [Fixed]
348,0.063137,AutoSMC + IQ-Mixup (Method 1) [Fixed]
349,0.063846,AutoSMC + IQ-Mixup (Method 1) [Fixed]
350,0.062171,AutoSMC + IQ-Mixup (Method 1) [Fixed]
351,0.054587,AutoSMC + IQ-Mixup (Method 1) [Fixed]
352,0.060810,AutoSMC + IQ-Mixup (Method 1) [Fixed]
353,0.060084,AutoSMC + IQ-Mixup (Method 1) [Fixed]
354,0.046461,AutoSMC + IQ-Mixup (Method 1) [Fixed]
355,0.052220,AutoSMC + IQ-Mixup (Method 1) [Fixed]
356,0.043908,AutoSMC + IQ-Mixup (Method 1) [Fixed]
357,0.048892,AutoSMC + IQ-Mixup (Method 1) [Fixed]
358,0.052345,AutoSMC + IQ-Mixup (Method 1) [Fixed]
359,0.045330,AutoSMC + IQ-Mixup (Method 1) [Fixed]
360,0.048046,AutoSMC + IQ-Mixup (Method 1) [Fixed]
361,0.049459,AutoSMC + IQ-Mixup (Method 1) [Fixed]
362,0.049419,AutoSMC + IQ-Mixup (Method 1) [Fixed]
363,0.065363,AutoSMC + IQ-Mixup (Method 1) [Fixed]
364,0.049007,AutoSMC + IQ-Mixup (Method 1) [Fixed]
365,0.052937,AutoSMC + IQ-Mixup (Method 1) [Fixed]
366,0.054109,AutoSMC + IQ-Mixup (Method 1) [Fixed]
367,0.048372,AutoSMC + IQ-Mixup (Method 1) [Fixed]
368,0.050407,AutoSMC + IQ-Mixup (Method 1) [Fixed]
369,0.047766,AutoSMC + IQ-Mixup (Method 1) [Fixed]
370,0.051977,AutoSMC + IQ-Mixup (Method 1) [Fixed]
371,0.052991,AutoSMC + IQ-Mixup (Method 1) [Fixed]
372,0.052621,AutoSMC + IQ-Mixup (Method 1) [Fixed]
373,0.056095,AutoSMC + IQ-Mixup (Method 1) [Fixed]
374,0.053760,AutoSMC + IQ-Mixup (Method 1) [Fixed]
375,0.058330,AutoSMC + IQ-Mixup (Method 1) [Fixed]
376,0.056559,AutoSMC + IQ-Mixup (Method 1) [Fixed]
377,0.044332,AutoSMC + IQ-Mixup (Method 1) [Fixed]
378,0.045422,AutoSMC + IQ-Mixup (Method 1) [Fixed]
379,0.047536,AutoSMC + IQ-Mixup (Method 1) [Fixed]
380,0.045634,AutoSMC + IQ-Mixup (Method 1) [Fixed]
381,0.050479,AutoSMC + IQ-Mixup (Method 1) [Fixed]
382,0.044949,AutoSMC + IQ-Mixup (Method 1) [Fixed]
383,0.048518,AutoSMC + IQ-Mixup (Method 1) [Fixed]
384,0.045324,AutoSMC + IQ-Mixup (Method 1) [Fixed]
385,0.049949,AutoSMC + IQ-Mixup (Method 1) [Fixed]
386,0.043912,AutoSMC + IQ-Mixup (Method 1) [Fixed]
387,0.039072,AutoSMC + IQ-Mixup (Method 1) [Fixed]
388,0.044656,AutoSMC + IQ-Mixup (Method 1) [Fixed]
389,0.059406,AutoSMC + IQ-Mixup (Method 1) [Fixed]
390,0.052273,AutoSMC + IQ-Mixup (Method 1) [Fixed]
391,0.057235,AutoSMC + IQ-Mixup (Method 1) [Fixed]
392,0.053634,AutoSMC + IQ-Mixup (Method 1) [Fixed]
393,0.037900,AutoSMC + IQ-Mixup (Method 1) [Fixed]
394,0.048747,AutoSMC + IQ-Mixup (Method 1) [Fixed]
395,0.048320,AutoSMC + IQ-Mixup (Method 1) [Fixed]
396,0.039018,AutoSMC + IQ-Mixup (Method 1) [Fixed]
397,0.044715,AutoSMC + IQ-Mixup (Method 1) [Fixed]
398,0.040854,AutoSMC + IQ-Mixup (Method 1) [Fixed]
