epoch,loss,aug
346,1.326715,AutoSMC + All Methods (1+4+5 Combined)
347,1.341719,AutoSMC + All Methods (1+4+5 Combined)
348,1.352786,AutoSMC + All Methods (1+4+5 Combined)
349,1.331462,AutoSMC + All Methods (1+4+5 Combined)
350,1.363933,AutoSMC + All Methods (1+4+5 Combined)
351,1.378823,AutoSMC + All Methods (1+4+5 Combined)
352,1.362167,AutoSMC + All Methods (1+4+5 Combined)
353,1.388804,AutoSMC + All Methods (1+4+5 Combined)
354,1.377585,AutoSMC + All Methods (1+4+5 Combined)
355,1.344453,AutoSMC + All Methods (1+4+5 Combined)
356,1.366628,AutoSMC + All Methods (1+4+5 Combined)
357,1.308996,AutoSMC + All Methods (1+4+5 Combined)
358,1.323994,AutoSMC + All Methods (1+4+5 Combined)
359,1.333225,AutoSMC + All Methods (1+4+5 Combined)
360,1.358578,AutoSMC + All Methods (1+4+5 Combined)
361,1.336826,AutoSMC + All Methods (1+4+5 Combined)
362,1.310167,AutoSMC + All Methods (1+4+5 Combined)
363,1.341007,AutoSMC + All Methods (1+4+5 Combined)
364,1.326566,AutoSMC + All Methods (1+4+5 Combined)
365,1.333115,AutoSMC + All Methods (1+4+5 Combined)
366,1.344232,AutoSMC + All Methods (1+4+5 Combined)
367,1.343506,AutoSMC + All Methods (1+4+5 Combined)
368,1.403984,AutoSMC + All Methods (1+4+5 Combined)
369,1.340491,AutoSMC + All Methods (1+4+5 Combined)
370,1.323955,AutoSMC + All Methods (1+4+5 Combined)
371,1.311302,AutoSMC + All Methods (1+4+5 Combined)
372,1.330371,AutoSMC + All Methods (1+4+5 Combined)
373,1.330009,AutoSMC + All Methods (1+4+5 Combined)
374,1.346344,AutoSMC + All Methods (1+4+5 Combined)
375,1.353351,AutoSMC + All Methods (1+4+5 Combined)
376,1.328662,AutoSMC + All Methods (1+4+5 Combined)
377,1.318604,AutoSMC + All Methods (1+4+5 Combined)
378,1.349764,AutoSMC + All Methods (1+4+5 Combined)
379,1.308977,AutoSMC + All Methods (1+4+5 Combined)
380,1.338636,AutoSMC + All Methods (1+4+5 Combined)
381,1.364020,AutoSMC + All Methods (1+4+5 Combined)
382,1.353419,AutoSMC + All Methods (1+4+5 Combined)
383,1.279455,AutoSMC + All Methods (1+4+5 Combined)
384,1.360650,AutoSMC + All Methods (1+4+5 Combined)
385,1.275206,AutoSMC + All Methods (1+4+5 Combined)
386,1.330690,AutoSMC + All Methods (1+4+5 Combined)
387,1.336219,AutoSMC + All Methods (1+4+5 Combined)
388,1.317552,AutoSMC + All Methods (1+4+5 Combined)
389,1.367520,AutoSMC + All Methods (1+4+5 Combined)
390,1.361613,AutoSMC + All Methods (1+4+5 Combined)
391,1.350330,AutoSMC + All Methods (1+4+5 Combined)
392,1.373553,AutoSMC + All Methods (1+4+5 Combined)
393,1.342426,AutoSMC + All Methods (1+4+5 Combined)
394,1.287969,AutoSMC + All Methods (1+4+5 Combined)
395,1.337501,AutoSMC + All Methods (1+4+5 Combined)
396,1.322112,AutoSMC + All Methods (1+4+5 Combined)
397,1.324166,AutoSMC + All Methods (1+4+5 Combined)
398,1.313144,AutoSMC + All Methods (1+4+5 Combined)
399,1.352981,AutoSMC + All Methods (1+4+5 Combined)
400,1.292780,AutoSMC + All Methods (1+4+5 Combined)
401,1.352795,AutoSMC + All Methods (1+4+5 Combined)
402,1.365421,AutoSMC + All Methods (1+4+5 Combined)
403,1.340594,AutoSMC + All Methods (1+4+5 Combined)
404,1.350953,AutoSMC + All Methods (1+4+5 Combined)
405,1.353101,AutoSMC + All Methods (1+4+5 Combined)
406,1.309072,AutoSMC + All Methods (1+4+5 Combined)
407,1.341303,AutoSMC + All Methods (1+4+5 Combined)
408,1.321759,AutoSMC + All Methods (1+4+5 Combined)
409,1.288647,AutoSMC + All Methods (1+4+5 Combined)
410,1.322425,AutoSMC + All Methods (1+4+5 Combined)
411,1.308061,AutoSMC + All Methods (1+4+5 Combined)
412,1.382605,AutoSMC + All Methods (1+4+5 Combined)
413,1.329828,AutoSMC + All Methods (1+4+5 Combined)
414,1.348031,AutoSMC + All Methods (1+4+5 Combined)
415,1.347708,AutoSMC + All Methods (1+4+5 Combined)
416,1.300069,AutoSMC + All Methods (1+4+5 Combined)
417,1.292793,AutoSMC + All Methods (1+4+5 Combined)
418,1.310606,AutoSMC + All Methods (1+4+5 Combined)
419,1.361434,AutoSMC + All Methods (1+4+5 Combined)
420,1.376805,AutoSMC + All Methods (1+4+5 Combined)
421,1.320470,AutoSMC + All Methods (1+4+5 Combined)
422,1.335913,AutoSMC + All Methods (1+4+5 Combined)
423,1.348310,AutoSMC + All Methods (1+4+5 Combined)
424,1.319496,AutoSMC + All Methods (1+4+5 Combined)
425,1.339588,AutoSMC + All Methods (1+4+5 Combined)
426,1.317513,AutoSMC + All Methods (1+4+5 Combined)
427,1.347048,AutoSMC + All Methods (1+4+5 Combined)
428,1.335763,AutoSMC + All Methods (1+4+5 Combined)
429,1.346328,AutoSMC + All Methods (1+4+5 Combined)
430,1.348704,AutoSMC + All Methods (1+4+5 Combined)
431,1.356482,AutoSMC + All Methods (1+4+5 Combined)
432,1.338978,AutoSMC + All Methods (1+4+5 Combined)
433,1.335456,AutoSMC + All Methods (1+4+5 Combined)
434,1.357778,AutoSMC + All Methods (1+4+5 Combined)
435,1.332976,AutoSMC + All Methods (1+4+5 Combined)
436,1.303575,AutoSMC + All Methods (1+4+5 Combined)
437,1.293537,AutoSMC + All Methods (1+4+5 Combined)
438,1.315573,AutoSMC + All Methods (1+4+5 Combined)
439,1.342394,AutoSMC + All Methods (1+4+5 Combined)
440,1.341457,AutoSMC + All Methods (1+4+5 Combined)
441,1.339544,AutoSMC + All Methods (1+4+5 Combined)
442,1.351422,AutoSMC + All Methods (1+4+5 Combined)
443,1.320071,AutoSMC + All Methods (1+4+5 Combined)
444,1.308501,AutoSMC + All Methods (1+4+5 Combined)
445,1.304456,AutoSMC + All Methods (1+4+5 Combined)
446,1.303836,AutoSMC + All Methods (1+4+5 Combined)
447,1.267900,AutoSMC + All Methods (1+4+5 Combined)
448,1.331044,AutoSMC + All Methods (1+4+5 Combined)
449,1.336960,AutoSMC + All Methods (1+4+5 Combined)
450,1.326940,AutoSMC + All Methods (1+4+5 Combined)
451,1.343678,AutoSMC + All Methods (1+4+5 Combined)
452,1.269417,AutoSMC + All Methods (1+4+5 Combined)
453,1.353696,AutoSMC + All Methods (1+4+5 Combined)
454,1.338843,AutoSMC + All Methods (1+4+5 Combined)
455,1.248500,AutoSMC + All Methods (1+4+5 Combined)
456,1.336373,AutoSMC + All Methods (1+4+5 Combined)
457,1.320613,AutoSMC + All Methods (1+4+5 Combined)
458,1.246512,AutoSMC + All Methods (1+4+5 Combined)
459,1.329081,AutoSMC + All Methods (1+4+5 Combined)
460,1.340875,AutoSMC + All Methods (1+4+5 Combined)
461,1.331687,AutoSMC + All Methods (1+4+5 Combined)
462,1.310014,AutoSMC + All Methods (1+4+5 Combined)
463,1.322012,AutoSMC + All Methods (1+4+5 Combined)
464,1.333766,AutoSMC + All Methods (1+4+5 Combined)
