epoch,loss,aug
457,1.026747,AutoSMC + IQ-Mixup (Method 1)
458,1.040531,AutoSMC + IQ-Mixup (Method 1)
459,1.010272,AutoSMC + IQ-Mixup (Method 1)
460,1.051053,AutoSMC + IQ-Mixup (Method 1)
461,1.044215,AutoSMC + IQ-Mixup (Method 1)
462,1.028134,AutoSMC + IQ-Mixup (Method 1)
463,1.037751,AutoSMC + IQ-Mixup (Method 1)
464,1.038842,AutoSMC + IQ-Mixup (Method 1)
465,1.035935,AutoSMC + IQ-Mixup (Method 1)
466,1.039274,AutoSMC + IQ-Mixup (Method 1)
467,1.028928,AutoSMC + IQ-Mixup (Method 1)
468,1.045413,AutoSMC + IQ-Mixup (Method 1)
469,1.019902,AutoSMC + IQ-Mixup (Method 1)
470,1.049178,AutoSMC + IQ-Mixup (Method 1)
471,1.022411,AutoSMC + IQ-Mixup (Method 1)
472,1.041194,AutoSMC + IQ-Mixup (Method 1)
473,1.043691,AutoSMC + IQ-Mixup (Method 1)
474,1.037047,AutoSMC + IQ-Mixup (Method 1)
475,1.046047,AutoSMC + IQ-Mixup (Method 1)
476,1.042200,AutoSMC + IQ-Mixup (Method 1)
477,1.028124,AutoSMC + IQ-Mixup (Method 1)
478,1.062206,AutoSMC + IQ-Mixup (Method 1)
479,1.050682,AutoSMC + IQ-Mixup (Method 1)
480,1.047325,AutoSMC + IQ-Mixup (Method 1)
481,1.034725,AutoSMC + IQ-Mixup (Method 1)
